date,monthly anomaly,monthly unc.,annual anomaly,annual unc.,five-year anomaly,five-year unc.,ten-year anomaly,ten-year unc.,twenty-year anomaly,twenty-year unc.
1972/10/01,0.059,0.066,0.116,0.048,-0.023,0.028,-0.015,0.023,0.008,0.018
1972/11/01,0.020,0.069,0.132,0.047,-0.023,0.028,-0.014,0.023,0.009,0.018
1972/12/01,0.215,0.057,0.138,0.046,-0.023,0.028,-0.014,0.023,0.010,0.018
1973/01/01,0.240,0.051,0.142,0.046,-0.023,0.028,-0.012,0.023,0.011,0.018
1973/02/01,0.338,0.050,0.134,0.045,-0.025,0.028,-0.010,0.023,0.012,0.018
1973/03/01,0.233,0.060,0.134,0.046,-0.027,0.028,-0.011,0.023,0.014,0.018
1973/04/01,0.253,0.070,0.133,0.045,-0.029,0.028,-0.010,0.022,0.015,0.018
1973/05/01,0.199,0.074,0.130,0.045,-0.034,0.028,-0.009,0.022,0.016,0.017
1973/06/01,0.114,0.066,0.110,0.045,-0.037,0.028,-0.009,0.022,0.016,0.017
1973/07/01,0.025,0.073,0.071,0.045,-0.040,0.028,-0.009,0.022,0.017,0.017
1973/08/01,-0.003,0.070,0.016,0.045,-0.040,0.027,-0.010,0.022,0.017,0.017
1973/09/01,-0.046,0.078,-0.017,0.045,-0.042,0.027,-0.009,0.022,0.017,0.017
1973/10/01,0.047,0.068,-0.047,0.045,-0.043,0.027,-0.010,0.022,0.017,0.017
1973/11/01,-0.013,0.065,-0.075,0.045,-0.046,0.027,-0.009,0.022,0.017,0.017
1973/12/01,-0.026,0.054,-0.091,0.046,-0.048,0.027,-0.009,0.022,0.018,0.017
1974/01/01,-0.235,0.054,-0.102,0.045,-0.047,0.027,-0.008,0.022,0.018,0.017
1974/02/01,-0.314,0.051,-0.100,0.046,-0.048,0.027,-0.008,0.022,0.019,0.017
1974/03/01,-0.165,0.057,-0.107,0.046,-0.049,0.027,-0.008,0.021,0.020,0.017
1974/04/01,-0.105,0.072,-0.120,0.047,-0.051,0.027,-0.009,0.021,0.022,0.016
1974/05/01,-0.139,0.069,-0.126,0.047,-0.053,0.027,-0.011,0.021,0.024,0.016
1974/06/01,-0.078,0.074,-0.131,0.048,-0.049,0.027,-0.012,0.021,0.024,0.016
1974/07/01,-0.111,0.070,-0.105,0.049,-0.043,0.027,-0.011,0.021,0.025,0.016
1974/08/01,0.018,0.075,-0.074,0.049,-0.037,0.027,-0.011,0.021,0.026,0.016
1974/09/01,-0.125,0.081,-0.052,0.049,-0.034,0.027,-0.010,0.021,0.028,0.016
1974/10/01,-0.109,0.071,-0.042,0.048,-0.031,0.027,-0.009,0.021,0.028,0.016
1974/11/01,-0.084,0.069,-0.026,0.048,-0.027,0.027,-0.009,0.020,0.029,0.016
1974/12/01,-0.084,0.061,-0.021,0.048,-0.025,0.027,-0.007,0.020,0.029,0.016
1975/01/01,0.078,0.057,-0.019,0.049,-0.023,0.027,-0.006,0.020,0.030,0.016
1975/02/01,0.051,0.051,-0.039,0.049,-0.023,0.027,-0.005,0.020,0.030,0.016
1975/03/01,0.102,0.064,-0.038,0.048,-0.022,0.027,-0.004,0.020,0.031,0.016
1975/04/01,0.020,0.063,-0.036,0.048,-0.023,0.027,-0.003,0.020,0.032,0.016
1975/05/01,0.051,0.077,-0.051,0.048,-0.021,0.027,-0.001,0.020,0.033,0.016
1975/06/01,-0.017,0.086,-0.059,0.048,-0.024,0.027,-0.000,0.020,0.034,0.016
1975/07/01,-0.088,0.086,-0.073,0.048,-0.027,0.027,0.002,0.020,0.034,0.016
1975/08/01,-0.221,0.080,-0.093,0.048,-0.031,0.027,0.005,0.020,0.035,0.015
1975/09/01,-0.113,0.072,-0.127,0.048,-0.033,0.027,0.005,0.020,0.036,0.015
1975/10/01,-0.090,0.075,-0.141,0.048,-0.036,0.027,0.005,0.020,0.036,0.015
1975/11/01,-0.265,0.065,-0.170,0.048,-0.039,0.027,0.007,0.020,0.037,0.015
1975/12/01,-0.181,0.051,-0.189,0.047,-0.042,0.027,0.009,0.020,0.037,0.015
1976/01/01,-0.093,0.055,-0.191,0.046,-0.043,0.027,0.012,0.020,0.038,0.015
1976/02/01,-0.178,0.054,-0.189,0.047,-0.048,0.027,0.016,0.020,0.039,0.015
1976/03/01,-0.313,0.063,-0.190,0.047,-0.048,0.027,0.020,0.020,0.040,0.015
1976/04/01,-0.142,0.063,-0.200,0.047,-0.049,0.027,0.022,0.020,0.041,0.015
1976/05/01,-0.304,0.071,-0.185,0.047,-0.047,0.027,0.023,0.019,0.041,0.015
1976/06/01,-0.240,0.078,-0.161,0.047,-0.045,0.027,0.027,0.019,0.042,0.015
1976/07/01,-0.111,0.095,-0.144,0.047,-0.040,0.027,0.030,0.019,0.041,0.015
1976/08/01,-0.206,0.096,-0.112,0.047,-0.035,0.026,0.033,0.019,0.042,0.015
1976/09/01,-0.123,0.075,-0.069,0.046,-0.030,0.026,0.035,0.019,0.042,0.015
1976/10/01,-0.213,0.088,-0.041,0.046,-0.027,0.026,0.037,0.019,0.043,0.015
1976/11/01,-0.084,0.070,0.002,0.047,-0.025,0.026,0.037,0.019,0.043,0.015
1976/12/01,0.113,0.056,0.037,0.047,-0.023,0.026,0.041,0.019,0.043,0.015
1977/01/01,0.116,0.050,0.053,0.047,-0.021,0.026,0.043,0.019,0.044,0.015
1977/02/01,0.201,0.054,0.079,0.047,-0.020,0.025,0.045,0.019,0.046,0.015
1977/03/01,0.205,0.061,0.088,0.047,-0.015,0.025,0.044,0.019,0.047,0.015
1977/04/01,0.195,0.065,0.107,0.046,-0.011,0.025,0.045,0.019,0.047,0.015
1977/05/01,0.212,0.103,0.127,0.045,-0.006,0.025,0.045,0.019,0.047,0.015
1977/06/01,0.170,0.073,0.118,0.045,0.003,0.024,0.044,0.019,0.048,0.015
1977/07/01,0.088,0.077,0.114,0.045,0.007,0.024,0.045,0.019,0.050,0.015
1977/08/01,0.103,0.064,0.106,0.046,0.011,0.024,0.044,0.019,0.051,0.015
1977/09/01,-0.008,0.064,0.099,0.045,0.013,0.024,0.045,0.019,0.052,0.015
1977/10/01,0.015,0.067,0.091,0.044,0.017,0.024,0.045,0.019,0.053,0.014
1977/11/01,0.148,0.062,0.074,0.044,0.020,0.024,0.045,0.019,0.053,0.014
1977/12/01,0.012,0.053,0.052,0.043,0.023,0.024,0.047,0.020,0.055,0.015
1978/01/01,0.059,0.051,0.041,0.043,0.027,0.024,0.048,0.020,0.058,0.015
1978/02/01,0.107,0.055,0.011,0.043,0.034,0.023,0.049,0.020,0.059,0.015
1978/03/01,0.121,0.052,0.009,0.044,0.038,0.023,0.049,0.020,0.060,0.015
1978/04/01,0.102,0.067,0.005,0.044,0.040,0.023,0.048,0.020,0.061,0.015
1978/05/01,0.006,0.072,0.002,0.044,0.049,0.023,0.049,0.020,0.063,0.015
1978/06/01,-0.087,0.066,0.007,0.044,0.054,0.023,0.049,0.020,0.064,0.015
1978/07/01,-0.046,0.072,0.010,0.043,0.063,0.023,0.049,0.020,0.065,0.015
1978/08/01,-0.256,0.070,-0.002,0.043,0.071,0.023,0.052,0.020,0.067,0.015
1978/09/01,-0.038,0.074,-0.002,0.042,0.082,0.023,0.054,0.020,0.069,0.015
1978/10/01,-0.035,0.065,-0.001,0.042,0.087,0.023,0.055,0.020,0.070,0.014
1978/11/01,0.121,0.064,-0.004,0.041,0.093,0.023,0.057,0.020,0.070,0.015
1978/12/01,0.065,0.055,0.008,0.040,0.101,0.023,0.058,0.020,0.070,0.015
1979/01/01,0.096,0.044,0.012,0.039,0.107,0.023,0.062,0.020,0.071,0.015
1979/02/01,-0.033,0.040,0.040,0.037,0.115,0.024,0.065,0.020,0.072,0.015
1979/03/01,0.115,0.053,0.053,0.036,0.120,0.023,0.068,0.020,0.072,0.015
1979/04/01,0.114,0.045,0.071,0.035,0.124,0.023,0.070,0.020,0.072,0.015
1979/05/01,-0.028,0.070,0.079,0.033,0.127,0.023,0.073,0.020,0.071,0.015
1979/06/01,0.051,0.059,0.111,0.033,0.131,0.023,0.073,0.020,0.070,0.015
1979/07/01,0.007,0.046,0.126,0.033,0.130,0.023,0.074,0.020,0.071,0.015
1979/08/01,0.079,0.048,0.155,0.032,0.128,0.023,0.074,0.020,0.072,0.015
1979/09/01,0.123,0.043,0.163,0.031,0.122,0.023,0.076,0.020,0.073,0.015
1979/10/01,0.180,0.045,0.178,0.032,0.120,0.023,0.077,0.020,0.073,0.015
1979/11/01,0.213,0.043,0.199,0.032,0.117,0.023,0.077,0.020,0.073,0.015
1979/12/01,0.451,0.037,0.205,0.032,0.114,0.023,0.077,0.020,0.074,0.015
1980/01/01,0.281,0.044,0.221,0.033,0.113,0.023,0.077,0.020,0.074,0.015
1980/02/01,0.310,0.039,0.229,0.034,0.111,0.023,0.076,0.020,0.075,0.015
1980/03/01,0.213,0.044,0.228,0.035,0.112,0.023,0.076,0.020,0.077,0.015
1980/04/01,0.297,0.053,0.219,0.035,0.113,0.023,0.077,0.020,0.078,0.015
1980/05/01,0.220,0.067,0.221,0.036,0.112,0.024,0.077,0.020,0.079,0.015
1980/06/01,0.124,0.059,0.197,0.037,0.118,0.024,0.077,0.020,0.080,0.015
1980/07/01,0.201,0.059,0.209,0.037,0.124,0.024,0.077,0.020,0.082,0.015
1980/08/01,0.169,0.059,0.207,0.038,0.129,0.024,0.080,0.020,0.083,0.015
1980/09/01,0.108,0.058,0.217,0.037,0.131,0.024,0.081,0.020,0.084,0.016
1980/10/01,0.072,0.055,0.205,0.037,0.132,0.024,0.083,0.020,0.085,0.016
1980/11/01,0.247,0.058,0.194,0.037,0.136,0.024,0.085,0.020,0.087,0.016
1980/12/01,0.156,0.046,0.205,0.038,0.140,0.024,0.087,0.020,0.089,0.016
1981/01/01,0.431,0.049,0.210,0.039,0.142,0.023,0.090,0.020,0.090,0.016
1981/02/01,0.277,0.043,0.217,0.040,0.151,0.024,0.094,0.020,0.092,0.016
1981/03/01,0.335,0.049,0.220,0.040,0.156,0.024,0.098,0.020,0.094,0.016
1981/04/01,0.157,0.056,0.219,0.040,0.158,0.024,0.100,0.020,0.096,0.016
1981/05/01,0.093,0.066,0.205,0.039,0.161,0.024,0.104,0.020,0.098,0.016
1981/06/01,0.252,0.072,0.222,0.039,0.162,0.024,0.106,0.020,0.100,0.016
1981/07/01,0.254,0.068,0.191,0.039,0.163,0.024,0.107,0.020,0.102,0.016
1981/08/01,0.256,0.058,0.172,0.039,0.165,0.024,0.109,0.020,0.104,0.016
1981/09/01,0.141,0.065,0.136,0.039,0.166,0.024,0.110,0.020,0.105,0.016
1981/10/01,0.069,0.057,0.128,0.040,0.166,0.024,0.112,0.020,0.107,0.017
1981/11/01,0.076,0.051,0.124,0.040,0.170,0.024,0.113,0.020,0.108,0.017
1981/12/01,0.358,0.055,0.098,0.040,0.169,0.024,0.113,0.020,0.109,0.017
1982/01/01,0.054,0.051,0.079,0.040,0.168,0.024,0.114,0.020,0.112,0.017
1982/02/01,0.056,0.047,0.056,0.041,0.168,0.024,0.115,0.020,0.114,0.017
1982/03/01,-0.102,0.044,0.050,0.041,0.167,0.024,0.114,0.020,0.116,0.017
1982/04/01,0.058,0.054,0.053,0.042,0.164,0.024,0.114,0.020,0.116,0.017
1982/05/01,0.049,0.065,0.052,0.042,0.160,0.024,0.114,0.020,0.117,0.017
1982/06/01,-0.064,0.066,0.051,0.042,0.150,0.025,0.114,0.021,0.118,0.017
1982/07/01,0.034,0.068,0.084,0.042,0.148,0.025,0.116,0.020,0.118,0.017
1982/08/01,-0.016,0.068,0.111,0.042,0.142,0.025,0.117,0.021,0.118,0.017
1982/09/01,0.058,0.068,0.140,0.042,0.140,0.025,0.119,0.021,0.118,0.018
1982/10/01,0.115,0.064,0.152,0.042,0.136,0.025,0.121,0.021,0.118,0.018
1982/11/01,0.058,0.066,0.168,0.042,0.133,0.025,0.121,0.021,0.118,0.018
1982/12/01,0.349,0.056,0.183,0.042,0.132,0.025,0.124,0.021,0.117,0.018
1983/01/01,0.451,0.044,0.189,0.042,0.127,0.025,0.127,0.021,0.118,0.018
1983/02/01,0.380,0.044,0.212,0.041,0.126,0.025,0.129,0.021,0.118,0.018
1983/03/01,0.252,0.046,0.229,0.041,0.125,0.025,0.131,0.021,0.118,0.018
1983/04/01,0.197,0.057,0.230,0.041,0.126,0.025,0.132,0.021,0.118,0.018
1983/05/01,0.244,0.062,0.246,0.041,0.122,0.025,0.135,0.021,0.118,0.018
1983/06/01,0.113,0.064,0.229,0.042,0.120,0.025,0.138,0.021,0.118,0.018
1983/07/01,0.106,0.067,0.206,0.041,0.116,0.025,0.140,0.021,0.118,0.018
1983/08/01,0.264,0.067,0.181,0.041,0.117,0.025,0.144,0.021,0.119,0.019
1983/09/01,0.257,0.064,0.175,0.041,0.114,0.025,0.147,0.021,0.119,0.019
1983/10/01,0.121,0.065,0.166,0.041,0.114,0.025,0.149,0.021,0.120,0.019
1983/11/01,0.255,0.060,0.164,0.041,0.114,0.025,0.149,0.021,0.120,0.019
1983/12/01,0.149,0.051,0.152,0.042,0.110,0.025,0.150,0.021,0.121,0.019
1984/01/01,0.175,0.041,0.142,0.040,0.106,0.025,0.149,0.021,0.123,0.019
1984/02/01,0.077,0.044,0.127,0.040,0.103,0.025,0.151,0.021,0.124,0.019
1984/03/01,0.176,0.051,0.111,0.040,0.100,0.025,0.152,0.021,0.126,0.019
1984/04/01,0.089,0.060,0.101,0.039,0.100,0.025,0.152,0.021,0.127,0.019
1984/05/01,0.217,0.061,0.074,0.038,0.099,0.025,0.152,0.021,0.129,0.019
1984/06/01,-0.022,0.079,0.051,0.038,0.095,0.025,0.153,0.021,0.131,0.019
1984/07/01,-0.014,0.066,0.049,0.038,0.098,0.025,0.154,0.021,0.132,0.020
1984/08/01,0.076,0.057,0.037,0.038,0.103,0.025,0.155,0.022,0.133,0.020
1984/09/01,0.073,0.055,0.031,0.038,0.106,0.025,0.155,0.022,0.134,0.020
1984/10/01,-0.005,0.056,0.030,0.038,0.108,0.025,0.156,0.022,0.136,0.020
1984/11/01,-0.068,0.057,0.015,0.037,0.110,0.025,0.155,0.022,0.138,0.020
1984/12/01,-0.125,0.047,0.020,0.037,0.114,0.025,0.154,0.022,0.139,0.020
1985/01/01,0.152,0.043,0.016,0.036,0.119,0.025,0.155,0.022,0.141,0.020
1985/02/01,-0.064,0.046,0.020,0.035,0.123,0.025,0.155,0.022,0.143,0.020
1985/03/01,0.097,0.043,0.017,0.034,0.126,0.025,0.158,0.022,0.144,0.020
1985/04/01,0.075,0.050,0.025,0.034,0.128,0.025,0.159,0.022,0.145,0.020
1985/05/01,0.046,0.048,0.031,0.034,0.130,0.025,0.160,0.022,0.146,0.021
1985/06/01,0.029,0.065,0.049,0.033,0.131,0.025,0.161,0.022,0.147,0.021
1985/07/01,-0.058,0.049,0.052,0.033,0.131,0.025,0.162,0.022,0.149,0.021
1985/08/01,0.125,0.045,0.082,0.033,0.129,0.025,0.162,0.022,0.152,0.021
1985/09/01,0.036,0.045,0.089,0.033,0.130,0.025,0.163,0.023,0.154,0.021
1985/10/01,0.096,0.047,0.097,0.033,0.132,0.025,0.165,0.023,0.155,0.021
1985/11/01,-0.001,0.048,0.099,0.033,0.133,0.025,0.166,0.023,0.158,0.021
1985/12/01,0.085,0.047,0.097,0.033,0.136,0.025,0.168,0.023,0.160,0.021
1986/01/01,0.193,0.048,0.104,0.033,0.137,0.025,0.167,0.023,0.161,0.021
1986/02/01,0.292,0.040,0.099,0.033,0.138,0.025,0.169,0.023,0.163,0.022
1986/03/01,0.180,0.044,0.094,0.033,0.137,0.025,0.168,0.023,0.165,0.022
1986/04/01,0.173,0.049,0.092,0.033,0.140,0.025,0.170,0.023,0.167,0.022
1986/05/01,0.079,0.053,0.094,0.033,0.137,0.025,0.172,0.024,0.169,0.022
1986/06/01,0.005,0.050,0.094,0.034,0.138,0.025,0.173,0.024,0.171,0.022
1986/07/01,0.025,0.047,0.096,0.034,0.135,0.025,0.174,0.024,0.172,0.022
1986/08/01,0.059,0.046,0.102,0.034,0.137,0.025,0.174,0.024,0.174,0.022
1986/09/01,-0.026,0.049,0.096,0.034,0.137,0.025,0.175,0.024,0.176,0.022
1986/10/01,0.081,0.044,0.095,0.034,0.138,0.026,0.177,0.024,0.177,0.022
1986/11/01,0.019,0.048,0.102,0.035,0.135,0.026,0.178,0.024,0.178,0.022
1986/12/01,0.080,0.047,0.120,0.035,0.136,0.026,0.177,0.024,0.179,0.023
1987/01/01,0.227,0.043,0.144,0.035,0.140,0.026,0.180,0.024,0.180,0.023
1987/02/01,0.358,0.040,0.155,0.034,0.141,0.026,0.183,0.024,0.180,0.023
1987/03/01,0.103,0.046,0.179,0.034,0.143,0.026,0.187,0.025,0.181,0.023
1987/04/01,0.172,0.044,0.192,0.034,0.147,0.026,0.188,0.025,0.182,0.023
1987/05/01,0.162,0.049,0.204,0.034,0.150,0.026,0.190,0.025,0.182,0.023
1987/06/01,0.214,0.050,0.231,0.034,0.158,0.026,0.192,0.025,0.183,0.023
1987/07/01,0.322,0.045,0.250,0.035,0.162,0.026,0.192,0.025,0.184,0.023
1987/08/01,0.189,0.050,0.242,0.035,0.168,0.026,0.192,0.025,0.186,0.024
1987/09/01,0.256,0.047,0.262,0.035,0.176,0.027,0.191,0.025,0.187,0.024
1987/10/01,0.243,0.048,0.274,0.035,0.182,0.027,0.191,0.025,0.190,0.024
1987/11/01,0.162,0.047,0.283,0.035,0.186,0.027,0.190,0.025,0.191,0.024
1987/12/01,0.399,0.043,0.289,0.035,0.191,0.027,0.188,0.025,0.194,0.024
1988/01/01,0.455,0.043,0.279,0.035,0.197,0.027,0.188,0.026,0.196,0.024
1988/02/01,0.263,0.039,0.288,0.035,0.198,0.027,0.187,0.026,0.199,0.024
1988/03/01,0.340,0.044,0.286,0.036,0.200,0.027,0.187,0.026,0.200,0.024
1988/04/01,0.324,0.049,0.288,0.036,0.205,0.028,0.187,0.026,0.202,0.024
1988/05/01,0.267,0.052,0.280,0.036,0.211,0.028,0.186,0.026,0.205,0.024
1988/06/01,0.290,0.058,0.264,0.036,0.216,0.028,0.187,0.026,0.208,0.025
1988/07/01,0.201,0.051,0.230,0.037,0.218,0.028,0.188,0.026,0.211,0.025
1988/08/01,0.287,0.049,0.223,0.037,0.220,0.028,0.186,0.026,0.214,0.025
1988/09/01,0.238,0.048,0.209,0.038,0.222,0.028,0.184,0.026,0.216,0.025
1988/10/01,0.263,0.052,0.195,0.038,0.226,0.028,0.185,0.027,0.218,0.025
1988/11/01,0.070,0.049,0.175,0.038,0.230,0.029,0.183,0.027,0.218,0.025
1988/12/01,0.204,0.049,0.156,0.039,0.236,0.029,0.183,0.027,0.220,0.025
1989/01/01,0.048,0.049,0.154,0.039,0.242,0.029,0.183,0.027,0.221,0.025
1989/02/01,0.181,0.047,0.145,0.039,0.246,0.029,0.182,0.027,0.224,0.025
1989/03/01,0.175,0.049,0.139,0.039,0.251,0.029,0.183,0.027,0.224,0.026
1989/04/01,0.152,0.057,0.136,0.039,0.253,0.029,0.185,0.027,0.225,0.026
1989/05/01,0.032,0.057,0.141,0.040,0.257,0.029,0.185,0.027,0.226,0.026
1989/06/01,0.053,0.061,0.153,0.040,0.260,0.030,0.189,0.027,0.227,0.026
1989/07/01,0.181,0.058,0.180,0.040,0.263,0.030,0.190,0.028,0.228,0.026
1989/08/01,0.174,0.056,0.193,0.040,0.264,0.030,0.191,0.028,0.228,0.026
1989/09/01,0.178,0.050,0.226,0.040,0.267,0.030,0.192,0.028,0.229,0.026
1989/10/01,0.222,0.048,0.248,0.040,0.268,0.030,0.195,0.028,0.230,0.026
1989/11/01,0.131,0.055,0.271,0.040,0.270,0.030,0.199,0.028,0.230,0.026
1989/12/01,0.341,0.052,0.292,0.039,0.269,0.031,0.202,0.028,0.230,0.027
1990/01/01,0.371,0.053,0.301,0.040,0.265,0.031,0.204,0.029,0.230,0.027
1990/02/01,0.346,0.048,0.305,0.039,0.262,0.031,0.210,0.029,0.230,0.027
1990/03/01,0.570,0.053,0.303,0.039,0.257,0.031,0.212,0.029,0.231,0.027
1990/04/01,0.410,0.058,0.316,0.040,0.253,0.031,0.214,0.029,0.232,0.027
1990/05/01,0.305,0.052,0.336,0.040,0.250,0.031,0.215,0.029,0.232,0.027
1990/06/01,0.308,0.056,0.339,0.040,0.246,0.031,0.218,0.029,0.233,0.027
1990/07/01,0.286,0.058,0.337,0.040,0.245,0.032,0.221,0.030,0.233,0.027
1990/08/01,0.228,0.052,0.342,0.040,0.245,0.032,0.224,0.030,0.234,0.028
1990/09/01,0.158,0.066,0.316,0.041,0.244,0.032,0.226,0.030,0.235,0.028
1990/10/01,0.372,0.054,0.320,0.041,0.242,0.032,0.228,0.030,0.235,0.028
1990/11/01,0.374,0.057,0.318,0.041,0.240,0.032,0.231,0.030,0.235,0.028
1990/12/01,0.375,0.055,0.324,0.042,0.238,0.032,0.232,0.030,0.236,0.028
1991/01/01,0.342,0.055,0.331,0.042,0.238,0.033,0.232,0.030,0.236,0.028
1991/02/01,0.414,0.049,0.336,0.042,0.234,0.033,0.233,0.031,0.236,0.028
1991/03/01,0.258,0.055,0.345,0.042,0.231,0.033,0.233,0.031,0.237,0.028
1991/04/01,0.451,0.056,0.334,0.042,0.230,0.033,0.234,0.031,0.239,0.029
1991/05/01,0.285,0.054,0.321,0.042,0.229,0.033,0.235,0.031,0.240,0.029
1991/06/01,0.379,0.058,0.312,0.042,0.229,0.033,0.236,0.031,0.241,0.029
1991/07/01,0.378,0.052,0.320,0.042,0.231,0.033,0.238,0.031,0.242,0.029
1991/08/01,0.288,0.053,0.318,0.042,0.228,0.033,0.240,0.031,0.243,0.029
1991/09/01,0.260,0.052,0.323,0.042,0.230,0.033,0.241,0.032,0.244,0.029
1991/10/01,0.243,0.053,0.305,0.042,0.232,0.034,0.242,0.032,0.245,0.029
1991/11/01,0.221,0.053,0.301,0.042,0.236,0.034,0.243,0.032,0.248,0.029
1991/12/01,0.261,0.054,0.286,0.042,0.241,0.034,0.245,0.032,0.248,0.030
1992/01/01,0.440,0.050,0.258,0.043,0.241,0.034,0.246,0.032,0.251,0.030
1992/02/01,0.383,0.050,0.236,0.043,0.241,0.034,0.246,0.032,0.254,0.030
1992/03/01,0.327,0.058,0.209,0.043,0.241,0.034,0.248,0.032,0.257,0.030
1992/04/01,0.231,0.057,0.192,0.043,0.243,0.035,0.250,0.032,0.260,0.030
1992/05/01,0.235,0.061,0.170,0.043,0.247,0.035,0.251,0.032,0.261,0.030
1992/06/01,0.202,0.062,0.163,0.043,0.246,0.035,0.253,0.033,0.263,0.030
1992/07/01,0.040,0.058,0.157,0.043,0.247,0.035,0.253,0.033,0.265,0.030
1992/08/01,0.027,0.055,0.149,0.044,0.251,0.035,0.254,0.033,0.267,0.030
1992/09/01,-0.066,0.054,0.147,0.043,0.248,0.035,0.256,0.033,0.269,0.030
1992/10/01,0.042,0.054,0.144,0.044,0.246,0.035,0.259,0.033,0.271,0.031
1992/11/01,-0.047,0.054,0.137,0.044,0.244,0.036,0.262,0.033,0.272,0.031
1992/12/01,0.175,0.068,0.134,0.044,0.244,0.036,0.263,0.033,0.272,0.031
1993/01/01,0.371,0.053,0.146,0.044,0.246,0.036,0.264,0.033,0.273,0.031
1993/02/01,0.290,0.051,0.148,0.045,0.249,0.036,0.269,0.033,0.274,0.031
1993/03/01,0.296,0.056,0.159,0.045,0.251,0.036,0.270,0.034,0.275,0.031
1993/04/01,0.203,0.059,0.170,0.045,0.251,0.036,0.273,0.034,0.277,0.031
1993/05/01,0.141,0.062,0.176,0.046,0.250,0.036,0.275,0.034,0.278,0.031
1993/06/01,0.175,0.066,0.176,0.046,0.248,0.037,0.278,0.034,0.279,0.031
1993/07/01,0.176,0.064,0.163,0.046,0.245,0.037,0.281,0.034,0.280,0.031
1993/08/01,0.052,0.058,0.137,0.046,0.245,0.037,0.284,0.034,0.281,0.032
1993/09/01,0.075,0.064,0.135,0.046,0.244,0.037,0.285,0.034,0.282,0.032
1993/10/01,0.170,0.059,0.144,0.046,0.241,0.037,0.286,0.034,0.284,0.032
1993/11/01,0.019,0.060,0.154,0.046,0.239,0.037,0.288,0.035,0.285,0.032
1993/12/01,0.183,0.057,0.167,0.046,0.236,0.037,0.290,0.035,0.287,0.032
1994/01/01,0.209,0.055,0.171,0.046,0.233,0.037,0.293,0.035,0.289,0.032
1994/02/01,-0.022,0.055,0.179,0.046,0.234,0.037,0.296,0.035,0.292,0.032
1994/03/01,0.279,0.056,0.189,0.046,0.232,0.038,0.297,0.035,0.293,0.032
1994/04/01,0.305,0.059,0.205,0.046,0.230,0.038,0.298,0.035,0.295,0.032
1994/05/01,0.258,0.057,0.233,0.046,0.230,0.038,0.300,0.035,0.295,0.032
1994/06/01,0.340,0.062,0.243,0.047,0.231,0.038,0.301,0.035,0.297,0.033
1994/07/01,0.218,0.063,0.260,0.047,0.228,0.038,0.302,0.035,0.298,0.033
1994/08/01,0.149,0.057,0.312,0.047,0.227,0.038,0.302,0.036,0.299,0.033
1994/09/01,0.193,0.057,0.317,0.048,0.229,0.038,0.303,0.036,0.301,0.033
1994/10/01,0.363,0.060,0.318,0.048,0.231,0.038,0.304,0.036,0.303,0.033
1994/11/01,0.357,0.058,0.312,0.048,0.232,0.038,0.305,0.036,0.306,0.033
1994/12/01,0.299,0.059,0.310,0.047,0.236,0.038,0.305,0.036,0.308,0.033
1995/01/01,0.418,0.058,0.326,0.047,0.241,0.038,0.305,0.036,0.310,0.033
1995/02/01,0.595,0.054,0.348,0.047,0.247,0.038,0.306,0.036,0.312,0.033
1995/03/01,0.344,0.060,0.354,0.047,0.256,0.038,0.304,0.036,0.315,0.033
1995/04/01,0.313,0.057,0.354,0.047,0.264,0.038,0.305,0.036,0.317,0.034
1995/05/01,0.192,0.059,0.351,0.047,0.274,0.038,0.305,0.037,0.319,0.034
1995/06/01,0.320,0.058,0.345,0.047,0.281,0.038,0.305,0.037,0.321,0.034
1995/07/01,0.402,0.058,0.326,0.047,0.284,0.039,0.305,0.037,0.324,0.034
1995/08/01,0.414,0.057,0.310,0.047,0.292,0.039,0.306,0.037,0.325,0.034
1995/09/01,0.264,0.060,0.299,0.046,0.296,0.039,0.307,0.037,0.328,0.034
1995/10/01,0.372,0.062,0.295,0.046,0.303,0.039,0.306,0.037,0.330,0.034
1995/11/01,0.321,0.062,0.293,0.046,0.310,0.039,0.304,0.037,0.333,0.034
1995/12/01,0.224,0.057,0.280,0.046,0.317,0.039,0.303,0.037,0.335,0.034
1996/01/01,0.193,0.056,0.267,0.046,0.325,0.039,0.304,0.038,0.336,0.035
1996/02/01,0.398,0.054,0.259,0.046,0.334,0.039,0.304,0.038,0.337,0.035
1996/03/01,0.217,0.057,0.248,0.046,0.339,0.039,0.306,0.038,0.339,0.035
1996/04/01,0.258,0.057,0.228,0.046,0.342,0.039,0.307,0.038,0.340,0.035
1996/05/01,0.175,0.058,0.219,0.046,0.347,0.039,0.309,0.038,0.341,0.035
1996/06/01,0.157,0.053,0.227,0.046,0.352,0.040,0.309,0.038,0.343,0.035
1996/07/01,0.249,0.053,0.235,0.046,0.355,0.040,0.310,0.038,0.345,0.035
1996/08/01,0.322,0.057,0.230,0.046,0.365,0.040,0.311,0.038,0.347,0.035
1996/09/01,0.133,0.055,0.247,0.046,0.364,0.040,0.313,0.038,0.349,0.035
1996/10/01,0.131,0.061,0.255,0.046,0.364,0.040,0.314,0.039,0.351,0.035
1996/11/01,0.204,0.061,0.265,0.046,0.363,0.040,0.317,0.039,0.353,0.035
1996/12/01,0.320,0.058,0.291,0.046,0.362,0.040,0.320,0.039,0.356,0.036
1997/01/01,0.288,0.053,0.297,0.046,0.363,0.040,0.322,0.039,0.359,0.036
