year,month,monthly anomaly,monthly unc.,annual anomaly,annual unc.,five-year anomaly,five-year unc.,ten-year anomaly,ten-year unc.,twenty-year anomaly,twenty-year unc.
1872.9,-0.210,0.171,-0.292,0.105,-0.354,0.076,-0.323,0.069,-0.313,0.071
1872.10,-0.220,0.170,-0.303,0.103,-0.356,0.077,-0.322,0.068,-0.313,0.071
1872.11,-0.443,0.201,-0.310,0.104,-0.357,0.076,-0.322,0.067,-0.312,0.071
1872.12,-0.516,0.281,-0.305,0.103,-0.361,0.076,-0.321,0.066,-0.310,0.071
1873.1,-0.309,0.249,-0.310,0.105,-0.364,0.075,-0.317,0.066,-0.311,0.071
1873.2,-0.101,0.245,-0.319,0.106,-0.364,0.074,-0.308,0.067,-0.312,0.070
1873.3,-0.323,0.209,-0.335,0.105,-0.365,0.074,-0.301,0.067,-0.311,0.070
1873.4,-0.507,0.209,-0.337,0.105,-0.363,0.073,-0.297,0.066,-0.311,0.069
1873.5,-0.319,0.205,-0.329,0.106,-0.367,0.072,-0.297,0.066,-0.311,0.069
1873.6,-0.263,0.164,-0.306,0.103,-0.365,0.073,-0.296,0.065,-0.310,0.069
1873.7,-0.200,0.182,-0.300,0.105,-0.363,0.072,-0.295,0.065,-0.310,0.068
1873.8,-0.179,0.184,-0.319,0.106,-0.360,0.072,-0.294,0.065,-0.309,0.068
1873.9,-0.405,0.186,-0.348,0.105,-0.361,0.072,-0.292,0.065,-0.309,0.067
1873.10,-0.247,0.183,-0.342,0.108,-0.365,0.071,-0.293,0.064,-0.308,0.067
1873.11,-0.350,0.211,-0.347,0.108,-0.370,0.071,-0.290,0.064,-0.308,0.067
1873.12,-0.237,0.213,-0.356,0.110,-0.372,0.071,-0.290,0.064,-0.307,0.066
1874.1,-0.231,0.256,-0.365,0.111,-0.373,0.070,-0.290,0.064,-0.306,0.066
1874.2,-0.334,0.228,-0.369,0.112,-0.375,0.070,-0.292,0.063,-0.305,0.066
1874.3,-0.675,0.197,-0.354,0.111,-0.375,0.070,-0.288,0.063,-0.305,0.066
1874.4,-0.427,0.178,-0.365,0.111,-0.376,0.070,-0.289,0.063,-0.305,0.065
1874.5,-0.377,0.188,-0.374,0.111,-0.376,0.070,-0.289,0.062,-0.307,0.065
1874.6,-0.377,0.181,-0.381,0.104,-0.379,0.070,-0.289,0.063,-0.308,0.065
1874.7,-0.305,0.203,-0.405,0.104,-0.375,0.070,-0.288,0.062,-0.310,0.064
1874.8,-0.230,0.197,-0.415,0.106,-0.370,0.070,-0.289,0.062,-0.310,0.064
1874.9,-0.231,0.173,-0.400,0.107,-0.365,0.070,-0.291,0.062,-0.310,0.064
1874.10,-0.370,0.165,-0.402,0.108,-0.362,0.070,-0.291,0.062,-0.310,0.064
1874.11,-0.461,0.181,-0.401,0.104,-0.361,0.070,-0.291,0.062,-0.311,0.064
1874.12,-0.322,0.276,-0.400,0.102,-0.358,0.070,-0.292,0.062,-0.311,0.064
1875.1,-0.514,0.252,-0.400,0.098,-0.354,0.070,-0.293,0.062,-0.314,0.064
1875.2,-0.453,0.264,-0.410,0.096,-0.350,0.070,-0.293,0.062,-0.314,0.063
1875.3,-0.504,0.193,-0.419,0.096,-0.345,0.070,-0.292,0.062,-0.314,0.063
1875.4,-0.442,0.173,-0.409,0.099,-0.339,0.071,-0.292,0.062,-0.314,0.063
1875.5,-0.364,0.172,-0.420,0.098,-0.329,0.070,-0.292,0.061,-0.315,0.062
1875.6,-0.373,0.142,-0.435,0.101,-0.322,0.070,-0.294,0.061,-0.316,0.062
1875.7,-0.306,0.152,-0.427,0.099,-0.317,0.071,-0.295,0.061,-0.317,0.062
1875.8,-0.342,0.187,-0.419,0.096,-0.310,0.071,-0.294,0.061,-0.318,0.061
1875.9,-0.338,0.174,-0.409,0.096,-0.296,0.072,-0.296,0.061,-0.318,0.061
1875.10,-0.251,0.159,-0.402,0.095,-0.284,0.072,-0.296,0.060,-0.319,0.061
1875.11,-0.600,0.162,-0.420,0.095,-0.280,0.072,-0.294,0.060,-0.320,0.060
1875.12,-0.495,0.189,-0.423,0.096,-0.275,0.072,-0.292,0.060,-0.318,0.060
1876.1,-0.420,0.209,-0.413,0.098,-0.270,0.071,-0.288,0.060,-0.321,0.060
1876.2,-0.363,0.182,-0.414,0.096,-0.267,0.071,-0.286,0.059,-0.322,0.059
1876.3,-0.375,0.181,-0.423,0.096,-0.261,0.070,-0.284,0.059,-0.323,0.059
1876.4,-0.365,0.193,-0.431,0.097,-0.258,0.070,-0.284,0.059,-0.322,0.058
1876.5,-0.582,0.169,-0.427,0.099,-0.252,0.069,-0.282,0.059,-0.322,0.058
1876.6,-0.401,0.161,-0.438,0.097,-0.251,0.069,-0.284,0.059,-0.323,0.058
1876.7,-0.192,0.159,-0.423,0.098,-0.250,0.067,-0.284,0.059,-0.325,0.058
1876.8,-0.354,0.186,-0.406,0.103,-0.249,0.067,-0.284,0.058,-0.326,0.058
1876.9,-0.440,0.166,-0.376,0.104,-0.240,0.067,-0.283,0.058,-0.326,0.057
1876.10,-0.357,0.156,-0.362,0.101,-0.239,0.066,-0.283,0.058,-0.327,0.057
1876.11,-0.546,0.167,-0.328,0.101,-0.237,0.066,-0.282,0.058,-0.328,0.057
1876.12,-0.623,0.191,-0.304,0.101,-0.235,0.066,-0.281,0.058,-0.330,0.056
1877.1,-0.249,0.257,-0.283,0.102,-0.234,0.065,-0.276,0.058,-0.333,0.056
1877.2,-0.154,0.243,-0.239,0.103,-0.235,0.065,-0.273,0.057,-0.335,0.055
1877.3,-0.011,0.164,-0.192,0.104,-0.237,0.064,-0.271,0.057,-0.335,0.055
1877.4,-0.200,0.180,-0.151,0.104,-0.234,0.064,-0.271,0.057,-0.336,0.055
1877.5,-0.173,0.202,-0.093,0.102,-0.231,0.064,-0.271,0.057,-0.336,0.054
1877.6,-0.113,0.162,-0.050,0.100,-0.234,0.064,-0.272,0.057,-0.337,0.054
1877.7,0.061,0.172,-0.032,0.097,-0.233,0.064,-0.274,0.057,-0.337,0.054
1877.8,0.175,0.174,0.009,0.096,-0.234,0.063,-0.275,0.057,-0.338,0.054
1877.9,0.115,0.171,0.051,0.097,-0.231,0.062,-0.276,0.057,-0.339,0.054
1877.10,0.138,0.148,0.088,0.097,-0.229,0.062,-0.277,0.057,-0.340,0.053
1877.11,0.155,0.157,0.094,0.096,-0.227,0.062,-0.277,0.057,-0.343,0.053
1877.12,-0.107,0.180,0.107,0.096,-0.226,0.062,-0.279,0.057,-0.344,0.052
1878.1,-0.033,0.212,0.109,0.098,-0.226,0.063,-0.280,0.058,-0.344,0.052
1878.2,0.332,0.229,0.098,0.098,-0.224,0.063,-0.283,0.057,-0.343,0.052
1878.3,0.501,0.195,0.085,0.096,-0.226,0.063,-0.281,0.057,-0.344,0.052
1878.4,0.241,0.159,0.068,0.097,-0.228,0.063,-0.280,0.057,-0.345,0.051
1878.5,-0.102,0.197,0.054,0.098,-0.222,0.063,-0.280,0.057,-0.346,0.051
1878.6,0.040,0.159,0.049,0.099,-0.218,0.063,-0.279,0.057,-0.347,0.051
1878.7,0.088,0.186,0.037,0.097,-0.214,0.062,-0.280,0.057,-0.348,0.051
1878.8,0.047,0.197,-0.015,0.094,-0.212,0.061,-0.282,0.056,-0.349,0.051
1878.9,-0.048,0.156,-0.066,0.091,-0.208,0.061,-0.282,0.056,-0.350,0.051
1878.10,-0.067,0.152,-0.116,0.091,-0.203,0.060,-0.283,0.056,-0.350,0.051
1878.11,-0.014,0.162,-0.132,0.088,-0.195,0.060,-0.284,0.056,-0.349,0.050
1878.12,-0.168,0.185,-0.153,0.088,-0.195,0.060,-0.285,0.056,-0.349,0.050
1879.1,-0.169,0.202,-0.181,0.088,-0.195,0.060,-0.285,0.056,-0.349,0.050
1879.2,-0.297,0.209,-0.211,0.087,-0.193,0.060,-0.285,0.056,-0.348,0.050
1879.3,-0.112,0.156,-0.238,0.087,-0.191,0.061,-0.284,0.056,-0.346,0.050
1879.4,-0.361,0.154,-0.245,0.087,-0.190,0.060,-0.285,0.055,-0.345,0.050
1879.5,-0.292,0.167,-0.267,0.087,-0.189,0.060,-0.287,0.055,-0.345,0.050
1879.6,-0.210,0.173,-0.295,0.091,-0.183,0.059,-0.288,0.055,-0.344,0.050
1879.7,-0.247,0.161,-0.318,0.090,-0.177,0.059,-0.291,0.055,-0.344,0.050
1879.8,-0.311,0.167,-0.339,0.087,-0.175,0.058,-0.293,0.054,-0.344,0.050
1879.9,-0.372,0.155,-0.354,0.087,-0.177,0.058,-0.296,0.054,-0.345,0.050
1879.10,-0.148,0.151,-0.354,0.086,-0.179,0.058,-0.297,0.054,-0.346,0.050
1879.11,-0.278,0.151,-0.350,0.086,-0.181,0.057,-0.298,0.054,-0.347,0.050
1879.12,-0.503,0.194,-0.359,0.087,-0.186,0.057,-0.299,0.054,-0.347,0.050
1880.1,-0.453,0.196,-0.364,0.087,-0.194,0.057,-0.301,0.054,-0.348,0.050
1880.2,-0.540,0.172,-0.357,0.089,-0.201,0.057,-0.302,0.053,-0.348,0.050
1880.3,-0.299,0.174,-0.364,0.089,-0.207,0.057,-0.301,0.053,-0.349,0.050
1880.4,-0.356,0.169,-0.382,0.089,-0.216,0.058,-0.302,0.053,-0.349,0.050
1880.5,-0.250,0.166,-0.377,0.090,-0.226,0.058,-0.304,0.053,-0.350,0.050
1880.6,-0.319,0.190,-0.358,0.091,-0.235,0.058,-0.306,0.053,-0.352,0.050
1880.7,-0.300,0.191,-0.332,0.088,-0.242,0.058,-0.307,0.052,-0.353,0.049
1880.8,-0.233,0.171,-0.308,0.088,-0.256,0.058,-0.308,0.052,-0.354,0.049
1880.9,-0.449,0.147,-0.294,0.087,-0.266,0.058,-0.309,0.052,-0.355,0.049
1880.10,-0.368,0.133,-0.269,0.087,-0.277,0.057,-0.310,0.052,-0.354,0.049
1880.11,-0.214,0.150,-0.257,0.087,-0.280,0.057,-0.309,0.052,-0.356,0.049
1880.12,-0.274,0.159,-0.264,0.087,-0.284,0.057,-0.306,0.052,-0.355,0.049
1881.1,-0.147,0.192,-0.257,0.085,-0.291,0.057,-0.308,0.052,-0.355,0.049
1881.2,-0.254,0.180,-0.256,0.085,-0.298,0.056,-0.311,0.052,-0.355,0.049
1881.3,-0.130,0.169,-0.248,0.086,-0.304,0.056,-0.314,0.051,-0.355,0.049
1881.4,-0.060,0.161,-0.241,0.086,-0.308,0.057,-0.315,0.051,-0.356,0.049
1881.5,-0.101,0.174,-0.260,0.084,-0.316,0.057,-0.313,0.051,-0.356,0.049
1881.6,-0.406,0.167,-0.259,0.082,-0.319,0.057,-0.314,0.051,-0.357,0.049
1881.7,-0.213,0.162,-0.242,0.082,-0.321,0.058,-0.315,0.050,-0.358,0.049
1881.8,-0.218,0.166,-0.223,0.083,-0.320,0.058,-0.316,0.050,-0.359,0.049
1881.9,-0.353,0.164,-0.224,0.082,-0.327,0.058,-0.317,0.050,-0.358,0.049
1881.10,-0.290,0.137,-0.245,0.083,-0.331,0.058,-0.318,0.050,-0.359,0.049
1881.11,-0.444,0.166,-0.261,0.083,-0.336,0.058,-0.318,0.050,-0.359,0.049
1881.12,-0.263,0.189,-0.260,0.081,-0.342,0.057,-0.316,0.050,-0.357,0.049
1882.1,0.057,0.178,-0.275,0.081,-0.348,0.057,-0.322,0.050,-0.357,0.049
1882.2,-0.026,0.165,-0.278,0.081,-0.351,0.057,-0.327,0.049,-0.356,0.049
1882.3,-0.135,0.159,-0.270,0.081,-0.354,0.057,-0.332,0.049,-0.356,0.049
1882.4,-0.314,0.168,-0.280,0.083,-0.360,0.057,-0.333,0.049,-0.357,0.049
1882.5,-0.295,0.152,-0.281,0.087,-0.366,0.057,-0.336,0.049,-0.358,0.049
1882.6,-0.395,0.141,-0.313,0.093,-0.365,0.056,-0.339,0.048,-0.358,0.049
1882.7,-0.396,0.156,-0.355,0.094,-0.370,0.057,-0.343,0.048,-0.360,0.049
1882.8,-0.247,0.182,-0.393,0.095,-0.370,0.057,-0.349,0.048,-0.361,0.049
1882.9,-0.261,0.149,-0.394,0.092,-0.372,0.056,-0.354,0.048,-0.362,0.049
1882.10,-0.401,0.157,-0.399,0.088,-0.375,0.056,-0.359,0.048,-0.362,0.049
1882.11,-0.460,0.176,-0.399,0.088,-0.381,0.056,-0.364,0.048,-0.363,0.049
1882.12,-0.648,0.163,-0.381,0.087,-0.386,0.055,-0.367,0.048,-0.363,0.049
1883.1,-0.443,0.187,-0.375,0.087,-0.387,0.054,-0.370,0.048,-0.366,0.049
1883.2,-0.481,0.190,-0.387,0.085,-0.392,0.054,-0.378,0.048,-0.368,0.049
1883.3,-0.148,0.150,-0.401,0.084,-0.392,0.054,-0.386,0.048,-0.368,0.049
1883.4,-0.379,0.149,-0.391,0.084,-0.392,0.054,-0.392,0.048,-0.367,0.049
1883.5,-0.290,0.167,-0.397,0.085,-0.395,0.054,-0.394,0.048,-0.368,0.049
1883.6,-0.187,0.135,-0.369,0.085,-0.394,0.054,-0.398,0.048,-0.368,0.049
1883.7,-0.324,0.156,-0.356,0.084,-0.403,0.054,-0.401,0.048,-0.368,0.049
1883.8,-0.390,0.152,-0.337,0.083,-0.411,0.054,-0.404,0.047,-0.369,0.049
1883.9,-0.421,0.148,-0.370,0.084,-0.419,0.054,-0.407,0.047,-0.369,0.049
1883.10,-0.291,0.140,-0.389,0.085,-0.427,0.054,-0.407,0.047,-0.369,0.049
1883.11,-0.524,0.127,-0.415,0.085,-0.431,0.054,-0.409,0.047,-0.369,0.049
1883.12,-0.321,0.175,-0.444,0.086,-0.433,0.054,-0.409,0.048,-0.370,0.049
1884.1,-0.287,0.173,-0.466,0.086,-0.435,0.053,-0.409,0.048,-0.371,0.048
1884.2,-0.251,0.175,-0.479,0.085,-0.439,0.053,-0.405,0.047,-0.372,0.048
1884.3,-0.546,0.152,-0.489,0.085,-0.442,0.053,-0.404,0.048,-0.371,0.048
1884.4,-0.606,0.142,-0.507,0.085,-0.445,0.053,-0.401,0.048,-0.371,0.048
1884.5,-0.593,0.160,-0.515,0.085,-0.447,0.054,-0.400,0.048,-0.371,0.048
1884.6,-0.542,0.157,-0.528,0.084,-0.450,0.055,-0.400,0.048,-0.372,0.048
1884.7,-0.590,0.153,-0.565,0.084,-0.467,0.055,-0.399,0.048,-0.372,0.048
1884.8,-0.537,0.151,-0.589,0.082,-0.480,0.055,-0.399,0.048,-0.372,0.048
1884.9,-0.551,0.147,-0.577,0.081,-0.486,0.055,-0.400,0.048,-0.373,0.048
1884.10,-0.507,0.138,-0.573,0.081,-0.488,0.054,-0.401,0.048,-0.372,0.048
1884.11,-0.613,0.133,-0.572,0.080,-0.491,0.054,-0.403,0.048,-0.372,0.048
1884.12,-0.474,0.170,-0.578,0.081,-0.493,0.054,-0.402,0.048,-0.372,0.048
1885.1,-0.736,0.192,-0.563,0.081,-0.493,0.053,-0.403,0.048,-0.372,0.048
1885.2,-0.537,0.195,-0.558,0.083,-0.498,0.052,-0.402,0.048,-0.373,0.048
1885.3,-0.407,0.141,-0.552,0.082,-0.501,0.052,-0.405,0.049,-0.372,0.048
1885.4,-0.549,0.178,-0.538,0.081,-0.502,0.052,-0.406,0.048,-0.372,0.047
1885.5,-0.580,0.149,-0.524,0.081,-0.502,0.052,-0.408,0.049,-0.372,0.047
1885.6,-0.625,0.136,-0.503,0.079,-0.499,0.052,-0.409,0.049,-0.372,0.047
1885.7,-0.407,0.146,-0.497,0.079,-0.499,0.051,-0.411,0.049,-0.372,0.047
1885.8,-0.478,0.148,-0.512,0.079,-0.500,0.051,-0.413,0.049,-0.371,0.047
1885.9,-0.473,0.132,-0.532,0.080,-0.506,0.052,-0.414,0.048,-0.371,0.047
1885.10,-0.346,0.130,-0.527,0.079,-0.507,0.052,-0.413,0.048,-0.372,0.047
1885.11,-0.435,0.146,-0.508,0.081,-0.509,0.052,-0.417,0.049,-0.370,0.047
1885.12,-0.227,0.168,-0.499,0.081,-0.512,0.052,-0.419,0.049,-0.369,0.047
1886.1,-0.662,0.177,-0.494,0.080,-0.512,0.051,-0.422,0.049,-0.368,0.047
1886.2,-0.720,0.158,-0.493,0.079,-0.511,0.051,-0.425,0.049,-0.368,0.047
1886.3,-0.646,0.136,-0.497,0.080,-0.510,0.050,-0.426,0.049,-0.369,0.047
1886.4,-0.488,0.136,-0.507,0.080,-0.507,0.051,-0.429,0.049,-0.369,0.047
1886.5,-0.350,0.147,-0.520,0.077,-0.501,0.050,-0.430,0.049,-0.368,0.047
1886.6,-0.521,0.132,-0.536,0.076,-0.499,0.050,-0.431,0.049,-0.367,0.047
1886.7,-0.343,0.138,-0.563,0.076,-0.496,0.050,-0.432,0.049,-0.367,0.047
1886.8,-0.470,0.138,-0.567,0.076,-0.490,0.050,-0.433,0.049,-0.366,0.047
1886.9,-0.522,0.142,-0.557,0.075,-0.481,0.051,-0.433,0.049,-0.365,0.047
1886.10,-0.470,0.139,-0.551,0.076,-0.470,0.051,-0.434,0.049,-0.364,0.047
1886.11,-0.588,0.129,-0.562,0.074,-0.463,0.051,-0.435,0.049,-0.363,0.047
1886.12,-0.414,0.162,-0.562,0.074,-0.458,0.051,-0.434,0.050,-0.361,0.047
1887.1,-0.989,0.174,-0.566,0.075,-0.451,0.051,-0.437,0.049,-0.360,0.047
1887.2,-0.772,0.157,-0.574,0.075,-0.447,0.051,-0.439,0.050,-0.361,0.047
1887.3,-0.521,0.138,-0.568,0.076,-0.445,0.050,-0.441,0.050,-0.362,0.047
1887.4,-0.416,0.130,-0.566,0.076,-0.442,0.050,-0.443,0.049,-0.362,0.047
1887.5,-0.484,0.145,-0.556,0.076,-0.441,0.051,-0.445,0.049,-0.361,0.046
1887.6,-0.519,0.145,-0.560,0.077,-0.440,0.051,-0.444,0.049,-0.362,0.046
1887.7,-0.390,0.135,-0.512,0.077,-0.436,0.051,-0.445,0.049,-0.363,0.046
1887.8,-0.572,0.153,-0.496,0.078,-0.435,0.051,-0.447,0.049,-0.365,0.046
1887.9,-0.445,0.137,-0.496,0.080,-0.438,0.052,-0.448,0.049,-0.366,0.046
1887.10,-0.450,0.127,-0.498,0.081,-0.437,0.052,-0.447,0.049,-0.368,0.046
1887.11,-0.464,0.148,-0.490,0.080,-0.436,0.052,-0.449,0.049,-0.370,0.046
1887.12,-0.460,0.167,-0.478,0.081,-0.433,0.053,-0.448,0.049,-0.371,0.046
1888.1,-0.417,0.179,-0.470,0.081,-0.434,0.053,-0.452,0.049,-0.371,0.047
1888.2,-0.582,0.148,-0.449,0.080,-0.434,0.054,-0.453,0.049,-0.375,0.047
1888.3,-0.514,0.150,-0.442,0.081,-0.435,0.054,-0.454,0.049,-0.380,0.047
1888.4,-0.440,0.150,-0.413,0.081,-0.435,0.053,-0.455,0.049,-0.382,0.047
1888.5,-0.390,0.151,-0.390,0.081,-0.440,0.053,-0.456,0.049,-0.384,0.047
1888.6,-0.383,0.143,-0.367,0.079,-0.443,0.053,-0.457,0.049,-0.385,0.047
1888.7,-0.290,0.135,-0.346,0.078,-0.440,0.053,-0.456,0.049,-0.387,0.047
1888.8,-0.314,0.144,-0.284,0.078,-0.439,0.053,-0.455,0.049,-0.389,0.047
1888.9,-0.368,0.133,-0.241,0.078,-0.432,0.053,-0.455,0.049,-0.391,0.047
1888.10,-0.104,0.131,-0.203,0.078,-0.431,0.054,-0.455,0.049,-0.392,0.047
1888.11,-0.187,0.135,-0.186,0.079,-0.430,0.054,-0.454,0.049,-0.395,0.047
1888.12,-0.182,0.161,-0.172,0.080,-0.429,0.054,-0.455,0.049,-0.396,0.047
1889.1,-0.160,0.159,-0.163,0.082,-0.430,0.054,-0.457,0.049,-0.396,0.047
1889.2,0.164,0.157,-0.163,0.083,-0.428,0.055,-0.459,0.048,-0.397,0.047
1889.3,-0.003,0.151,-0.167,0.084,-0.424,0.055,-0.458,0.048,-0.399,0.047
1889.4,0.014,0.144,-0.185,0.084,-0.423,0.055,-0.457,0.049,-0.398,0.047
1889.5,-0.182,0.165,-0.215,0.087,-0.422,0.055,-0.456,0.048,-0.398,0.047
1889.6,-0.212,0.135,-0.233,0.090,-0.418,0.055,-0.455,0.048,-0.399,0.047
1889.7,-0.185,0.152,-0.261,0.088,-0.407,0.055,-0.453,0.048,-0.399,0.047
1889.8,-0.316,0.157,-0.315,0.087,-0.397,0.055,-0.451,0.048,-0.398,0.047
1889.9,-0.414,0.133,-0.365,0.087,-0.397,0.055,-0.450,0.048,-0.397,0.047
1889.10,-0.318,0.130,-0.405,0.086,-0.399,0.055,-0.448,0.048,-0.397,0.047
1889.11,-0.551,0.156,-0.434,0.085,-0.398,0.056,-0.446,0.048,-0.396,0.047
1889.12,-0.395,0.156,-0.456,0.087,-0.395,0.056,-0.445,0.048,-0.395,0.047
1890.1,-0.506,0.144,-0.478,0.087,-0.398,0.056,-0.443,0.048,-0.395,0.047
1890.2,-0.478,0.169,-0.493,0.087,-0.396,0.056,-0.443,0.049,-0.393,0.047
1890.3,-0.609,0.158,-0.502,0.087,-0.395,0.056,-0.444,0.049,-0.392,0.048
1890.4,-0.462,0.140,-0.504,0.088,-0.391,0.057,-0.442,0.050,-0.391,0.048
1890.5,-0.523,0.146,-0.517,0.086,-0.396,0.057,-0.440,0.050,-0.390,0.048
1890.6,-0.477,0.147,-0.518,0.086,-0.396,0.057,-0.438,0.050,-0.390,0.048
1890.7,-0.453,0.165,-0.519,0.090,-0.404,0.057,-0.436,0.051,-0.389,0.047
1890.8,-0.496,0.149,-0.532,0.087,-0.405,0.057,-0.435,0.051,-0.389,0.047
1890.9,-0.521,0.136,-0.502,0.087,-0.402,0.057,-0.434,0.051,-0.388,0.047
1890.10,-0.337,0.136,-0.499,0.087,-0.402,0.057,-0.433,0.051,-0.386,0.047
1890.11,-0.710,0.146,-0.480,0.088,-0.402,0.057,-0.432,0.051,-0.386,0.047
1890.12,-0.412,0.137,-0.475,0.086,-0.401,0.057,-0.432,0.051,-0.386,0.047
1891.1,-0.510,0.164,-0.472,0.084,-0.400,0.058,-0.428,0.051,-0.387,0.048
1891.2,-0.632,0.147,-0.459,0.086,-0.400,0.058,-0.425,0.051,-0.386,0.048
1891.3,-0.257,0.152,-0.441,0.086,-0.400,0.058,-0.424,0.052,-0.386,0.048
1891.4,-0.420,0.143,-0.446,0.086,-0.403,0.058,-0.424,0.052,-0.386,0.048
1891.5,-0.300,0.149,-0.434,0.085,-0.406,0.058,-0.423,0.052,-0.386,0.048
1891.6,-0.417,0.130,-0.414,0.085,-0.410,0.058,-0.420,0.052,-0.385,0.048
1891.7,-0.413,0.152,-0.396,0.085,-0.418,0.058,-0.419,0.052,-0.386,0.048
1891.8,-0.347,0.159,-0.361,0.084,-0.428,0.058,-0.416,0.052,-0.385,0.048
1891.9,-0.301,0.137,-0.379,0.083,-0.435,0.058,-0.413,0.053,-0.385,0.048
1891.10,-0.399,0.130,-0.389,0.082,-0.444,0.058,-0.410,0.053,-0.385,0.048
1891.11,-0.562,0.133,-0.402,0.082,-0.448,0.057,-0.407,0.053,-0.385,0.048
1891.12,-0.176,0.142,-0.396,0.082,-0.453,0.057,-0.405,0.053,-0.385,0.048
1892.1,-0.291,0.142,-0.406,0.083,-0.455,0.057,-0.398,0.053,-0.386,0.048
1892.2,-0.213,0.138,-0.416,0.082,-0.455,0.057,-0.395,0.053,-0.387,0.048
1892.3,-0.474,0.137,-0.421,0.082,-0.455,0.058,-0.393,0.053,-0.388,0.048
1892.4,-0.539,0.133,-0.408,0.083,-0.453,0.058,-0.390,0.053,-0.388,0.048
1892.5,-0.451,0.147,-0.422,0.082,-0.451,0.058,-0.387,0.053,-0.388,0.048
1892.6,-0.349,0.144,-0.449,0.083,-0.450,0.058,-0.384,0.053,-0.388,0.048
1892.7,-0.534,0.155,-0.501,0.084,-0.450,0.059,-0.383,0.053,-0.388,0.048
1892.8,-0.470,0.156,-0.536,0.085,-0.451,0.059,-0.380,0.054,-0.388,0.048
1892.9,-0.362,0.144,-0.524,0.085,-0.449,0.060,-0.378,0.054,-0.388,0.048
1892.10,-0.238,0.137,-0.513,0.086,-0.447,0.060,-0.376,0.054,-0.388,0.048
1892.11,-0.734,0.151,-0.510,0.086,-0.444,0.060,-0.376,0.054,-0.389,0.048
1892.12,-0.499,0.171,-0.509,0.086,-0.442,0.060,-0.374,0.053,-0.388,0.048
1893.1,-0.910,0.154,-0.482,0.087,-0.438,0.060,-0.372,0.053,-0.388,0.048
1893.2,-0.643,0.148,-0.467,0.087,-0.435,0.061,-0.372,0.053,-0.386,0.048
1893.3,-0.327,0.140,-0.471,0.087,-0.433,0.061,-0.373,0.053,-0.387,0.048
1893.4,-0.402,0.134,-0.473,0.086,-0.431,0.061,-0.373,0.053,-0.388,0.048
1893.5,-0.425,0.147,-0.443,0.086,-0.424,0.061,-0.374,0.054,-0.388,0.048
1893.6,-0.334,0.150,-0.438,0.085,-0.420,0.061,-0.373,0.054,-0.390,0.048
1893.7,-0.211,0.156,-0.411,0.084,-0.416,0.061,-0.373,0.054,-0.390,0.048
1893.8,-0.291,0.158,-0.397,0.083,-0.412,0.061,-0.374,0.054,-0.391,0.048
1893.9,-0.402,0.141,-0.402,0.084,-0.415,0.061,-0.374,0.054,-0.392,0.048
1893.10,-0.270,0.130,-0.416,0.086,-0.417,0.061,-0.378,0.054,-0.393,0.048
1893.11,-0.367,0.125,-0.416,0.088,-0.416,0.061,-0.381,0.054,-0.393,0.048
1893.12,-0.444,0.139,-0.427,0.089,-0.412,0.061,-0.383,0.054,-0.394,0.048
1894.1,-0.582,0.139,-0.435,0.089,-0.408,0.060,-0.384,0.054,-0.396,0.048
1894.2,-0.479,0.151,-0.438,0.089,-0.404,0.060,-0.389,0.054,-0.397,0.048
1894.3,-0.385,0.155,-0.438,0.088,-0.402,0.061,-0.393,0.054,-0.397,0.048
1894.4,-0.563,0.156,-0.434,0.089,-0.397,0.060,-0.396,0.054,-0.397,0.048
1894.5,-0.427,0.162,-0.438,0.090,-0.392,0.061,-0.396,0.054,-0.396,0.048
1894.6,-0.473,0.153,-0.432,0.092,-0.391,0.060,-0.398,0.054,-0.396,0.048
1894.7,-0.300,0.154,-0.426,0.094,-0.390,0.060,-0.399,0.054,-0.396,0.048
1894.8,-0.327,0.152,-0.430,0.094,-0.392,0.060,-0.398,0.054,-0.396,0.048
1894.9,-0.402,0.140,-0.437,0.093,-0.390,0.061,-0.395,0.054,-0.396,0.048
1894.10,-0.228,0.136,-0.417,0.092,-0.382,0.061,-0.393,0.054,-0.396,0.048
1894.11,-0.415,0.137,-0.414,0.091,-0.375,0.061,-0.389,0.054,-0.394,0.048
1894.12,-0.367,0.141,-0.401,0.091,-0.373,0.061,-0.388,0.054,-0.394,0.048
1895.1,-0.512,0.158,-0.397,0.092,-0.367,0.061,-0.387,0.055,-0.392,0.048
1895.2,-0.531,0.158,-0.395,0.093,-0.363,0.061,-0.384,0.054,-0.393,0.048
1895.3,-0.462,0.147,-0.392,0.093,-0.362,0.061,-0.379,0.055,-0.392,0.048
1895.4,-0.329,0.159,-0.394,0.092,-0.362,0.061,-0.376,0.055,-0.392,0.048
1895.5,-0.384,0.153,-0.381,0.091,-0.356,0.061,-0.372,0.055,-0.391,0.048
1895.6,-0.320,0.138,-0.369,0.091,-0.352,0.060,-0.370,0.055,-0.389,0.048
1895.7,-0.254,0.168,-0.348,0.089,-0.340,0.060,-0.367,0.054,-0.389,0.048
1895.8,-0.304,0.159,-0.332,0.088,-0.338,0.060,-0.365,0.055,-0.388,0.048
1895.9,-0.361,0.135,-0.333,0.087,-0.343,0.060,-0.362,0.055,-0.388,0.049
1895.10,-0.258,0.129,-0.348,0.085,-0.344,0.060,-0.359,0.055,-0.388,0.049
